Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='gcn', mlp_layers=2, runs=10, subset='computer_science')
Run: 01, Epoch: 01, Loss: 0.0367, lr: 0.001000, Train: 0.1549, Valid: 0.1864, Test: 0.1751
Run: 01, Epoch: 02, Loss: 0.0135, lr: 0.001000, Train: 0.1290, Valid: 0.2193, Test: 0.1758
Run: 01, Epoch: 03, Loss: 0.0124, lr: 0.001000, Train: 0.3543, Valid: 0.4381, Test: 0.4001
Run: 01, Epoch: 04, Loss: 0.0088, lr: 0.001000, Train: 0.6142, Valid: 0.6668, Test: 0.6465
Run: 01, Epoch: 05, Loss: 0.0052, lr: 0.001000, Train: 0.8158, Valid: 0.8331, Test: 0.8272
Run: 01, Epoch: 06, Loss: 0.0032, lr: 0.001000, Train: 0.9125, Valid: 0.9152, Test: 0.9102
Run: 01, Epoch: 07, Loss: 0.0029, lr: 0.001000, Train: 0.9263, Valid: 0.9204, Test: 0.9253
Run: 01, Epoch: 08, Loss: 0.0034, lr: 0.001000, Train: 0.9310, Valid: 0.9101, Test: 0.9325
Run: 01, Epoch: 09, Loss: 0.0034, lr: 0.001000, Train: 0.9226, Valid: 0.8916, Test: 0.9306
Run: 01, Epoch: 10, Loss: 0.0031, lr: 0.001000, Train: 0.8933, Valid: 0.8622, Test: 0.9114
Run: 01, Epoch: 11, Loss: 0.0029, lr: 0.001000, Train: 0.8649, Valid: 0.8378, Test: 0.8919
Run: 01, Epoch: 12, Loss: 0.0027, lr: 0.001000, Train: 0.8554, Valid: 0.8300, Test: 0.8865
Run: 01, Epoch: 13, Loss: 0.0025, lr: 0.001000, Train: 0.8660, Valid: 0.8384, Test: 0.8946
Run: 01, Epoch: 14, Loss: 0.0024, lr: 0.000700, Train: 0.8880, Valid: 0.8573, Test: 0.9090
Run: 01, Epoch: 15, Loss: 0.0022, lr: 0.000700, Train: 0.9134, Valid: 0.8787, Test: 0.9259
Run: 01, Epoch: 16, Loss: 0.0020, lr: 0.000700, Train: 0.9364, Valid: 0.8998, Test: 0.9400
Run: 01, Epoch: 17, Loss: 0.0018, lr: 0.000700, Train: 0.9508, Valid: 0.9149, Test: 0.9475
Run: 01, Epoch: 18, Loss: 0.0017, lr: 0.000700, Train: 0.9536, Valid: 0.9203, Test: 0.9455
Run: 01, Epoch: 19, Loss: 0.0016, lr: 0.000700, Train: 0.9466, Valid: 0.9170, Test: 0.9358
Run: 01, Epoch: 20, Loss: 0.0015, lr: 0.000490, Train: 0.9391, Valid: 0.9130, Test: 0.9283
Run: 01, Epoch: 21, Loss: 0.0015, lr: 0.000490, Train: 0.9314, Valid: 0.9087, Test: 0.9213
Run: 01, Epoch: 22, Loss: 0.0014, lr: 0.000490, Train: 0.9270, Valid: 0.9065, Test: 0.9178
Run: 01, Epoch: 23, Loss: 0.0014, lr: 0.000490, Train: 0.9291, Valid: 0.9083, Test: 0.9202
Run: 01, Epoch: 24, Loss: 0.0013, lr: 0.000490, Train: 0.9372, Valid: 0.9138, Test: 0.9285
Run: 01, Epoch: 25, Loss: 0.0013, lr: 0.000490, Train: 0.9481, Valid: 0.9203, Test: 0.9390
Run: 01, Epoch: 26, Loss: 0.0012, lr: 0.000343, Train: 0.9562, Valid: 0.9250, Test: 0.9464
Run: 01, Epoch: 27, Loss: 0.0011, lr: 0.000343, Train: 0.9624, Valid: 0.9278, Test: 0.9514
Run: 01, Epoch: 28, Loss: 0.0011, lr: 0.000343, Train: 0.9663, Valid: 0.9289, Test: 0.9541
Run: 01, Epoch: 29, Loss: 0.0011, lr: 0.000343, Train: 0.9683, Valid: 0.9291, Test: 0.9549
Run: 01, Epoch: 30, Loss: 0.0011, lr: 0.000343, Train: 0.9693, Valid: 0.9290, Test: 0.9547
Run: 01, Epoch: 31, Loss: 0.0011, lr: 0.000343, Train: 0.9697, Valid: 0.9290, Test: 0.9543
Run: 01, Epoch: 32, Loss: 0.0011, lr: 0.000343, Train: 0.9698, Valid: 0.9291, Test: 0.9537
Run: 01, Epoch: 33, Loss: 0.0010, lr: 0.000343, Train: 0.9696, Valid: 0.9294, Test: 0.9530
Run: 01, Epoch: 34, Loss: 0.0010, lr: 0.000343, Train: 0.9695, Valid: 0.9298, Test: 0.9525
Run: 01, Epoch: 35, Loss: 0.0010, lr: 0.000343, Train: 0.9700, Valid: 0.9305, Test: 0.9524
Run: 01, Epoch: 36, Loss: 0.0010, lr: 0.000343, Train: 0.9712, Valid: 0.9311, Test: 0.9526
Run: 01, Epoch: 37, Loss: 0.0010, lr: 0.000343, Train: 0.9723, Valid: 0.9316, Test: 0.9527
Run: 01, Epoch: 38, Loss: 0.0010, lr: 0.000343, Train: 0.9729, Valid: 0.9318, Test: 0.9525
Run: 01, Epoch: 39, Loss: 0.0010, lr: 0.000343, Train: 0.9730, Valid: 0.9318, Test: 0.9522
Run: 01, Epoch: 40, Loss: 0.0009, lr: 0.000343, Train: 0.9732, Valid: 0.9320, Test: 0.9520
