Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='trans', mlp_layers=2, runs=10, subset='physics')
Run: 01, Epoch: 01, Loss: 0.0307, lr: 0.001000, Train: 0.7351, Valid: 0.8146, Test: 0.7740
Run: 01, Epoch: 02, Loss: 0.0126, lr: 0.001000, Train: 0.7933, Valid: 0.9329, Test: 0.8620
Run: 01, Epoch: 03, Loss: 0.0097, lr: 0.001000, Train: 0.8084, Valid: 0.9384, Test: 0.8119
Run: 01, Epoch: 04, Loss: 0.0048, lr: 0.001000, Train: 0.8708, Valid: 0.9602, Test: 0.8404
Run: 01, Epoch: 05, Loss: 0.0043, lr: 0.001000, Train: 0.8798, Valid: 0.9568, Test: 0.9151
Run: 01, Epoch: 06, Loss: 0.0045, lr: 0.001000, Train: 0.8616, Valid: 0.9370, Test: 0.8297
Run: 01, Epoch: 07, Loss: 0.0029, lr: 0.001000, Train: 0.8448, Valid: 0.9270, Test: 0.7928
Run: 01, Epoch: 08, Loss: 0.0022, lr: 0.001000, Train: 0.8380, Valid: 0.9201, Test: 0.7469
Run: 01, Epoch: 09, Loss: 0.0021, lr: 0.001000, Train: 0.8653, Valid: 0.9279, Test: 0.7530
Run: 01, Epoch: 10, Loss: 0.0016, lr: 0.001000, Train: 0.8931, Valid: 0.9362, Test: 0.7920
Run: 01, Epoch: 11, Loss: 0.0015, lr: 0.000700, Train: 0.9066, Valid: 0.9415, Test: 0.8198
Run: 01, Epoch: 12, Loss: 0.0012, lr: 0.000700, Train: 0.9007, Valid: 0.9421, Test: 0.8214
Run: 01, Epoch: 13, Loss: 0.0010, lr: 0.000700, Train: 0.8919, Valid: 0.9435, Test: 0.8245
Run: 01, Epoch: 14, Loss: 0.0009, lr: 0.000700, Train: 0.8941, Valid: 0.9486, Test: 0.8364
Run: 01, Epoch: 15, Loss: 0.0008, lr: 0.000700, Train: 0.8938, Valid: 0.9523, Test: 0.8352
Run: 01, Epoch: 16, Loss: 0.0007, lr: 0.000700, Train: 0.8953, Valid: 0.9534, Test: 0.8286
Run: 01, Epoch: 17, Loss: 0.0006, lr: 0.000490, Train: 0.9050, Valid: 0.9556, Test: 0.8433
Run: 01, Epoch: 18, Loss: 0.0006, lr: 0.000490, Train: 0.9173, Valid: 0.9589, Test: 0.8768
Run: 01, Epoch: 19, Loss: 0.0006, lr: 0.000490, Train: 0.9311, Valid: 0.9638, Test: 0.8923
Run: 01, Epoch: 20, Loss: 0.0005, lr: 0.000490, Train: 0.9434, Valid: 0.9697, Test: 0.9029
Run: 01, Epoch: 21, Loss: 0.0005, lr: 0.000490, Train: 0.9528, Valid: 0.9747, Test: 0.9092
Run: 01, Epoch: 22, Loss: 0.0004, lr: 0.000490, Train: 0.9596, Valid: 0.9776, Test: 0.9126
Run: 01, Epoch: 23, Loss: 0.0004, lr: 0.000490, Train: 0.9654, Valid: 0.9788, Test: 0.9151
Run: 01, Epoch: 24, Loss: 0.0003, lr: 0.000490, Train: 0.9707, Valid: 0.9795, Test: 0.9169
Run: 01, Epoch: 25, Loss: 0.0003, lr: 0.000490, Train: 0.9748, Valid: 0.9794, Test: 0.9176
Run: 01, Epoch: 26, Loss: 0.0003, lr: 0.000490, Train: 0.9776, Valid: 0.9796, Test: 0.9171
Run: 01, Epoch: 27, Loss: 0.0003, lr: 0.000490, Train: 0.9796, Valid: 0.9800, Test: 0.9169
Run: 01, Epoch: 28, Loss: 0.0003, lr: 0.000490, Train: 0.9811, Valid: 0.9804, Test: 0.9172
Run: 01, Epoch: 29, Loss: 0.0002, lr: 0.000490, Train: 0.9816, Valid: 0.9811, Test: 0.9178
Run: 01, Epoch: 30, Loss: 0.0002, lr: 0.000490, Train: 0.9824, Valid: 0.9822, Test: 0.9199
Run: 01, Epoch: 31, Loss: 0.0002, lr: 0.000490, Train: 0.9839, Valid: 0.9836, Test: 0.9229
Run: 01, Epoch: 32, Loss: 0.0002, lr: 0.000490, Train: 0.9858, Valid: 0.9850, Test: 0.9251
Run: 01, Epoch: 33, Loss: 0.0002, lr: 0.000490, Train: 0.9888, Valid: 0.9857, Test: 0.9276
Run: 01, Epoch: 34, Loss: 0.0001, lr: 0.000490, Train: 0.9915, Valid: 0.9857, Test: 0.9291
Run: 01, Epoch: 35, Loss: 0.0001, lr: 0.000490, Train: 0.9928, Valid: 0.9853, Test: 0.9288
Run: 01, Epoch: 36, Loss: 0.0001, lr: 0.000490, Train: 0.9928, Valid: 0.9850, Test: 0.9266
Run: 01, Epoch: 37, Loss: 0.0001, lr: 0.000490, Train: 0.9919, Valid: 0.9848, Test: 0.9234
Run: 01, Epoch: 38, Loss: 0.0001, lr: 0.000490, Train: 0.9908, Valid: 0.9843, Test: 0.9200
Run: 01, Epoch: 39, Loss: 0.0001, lr: 0.000490, Train: 0.9902, Valid: 0.9836, Test: 0.9174
Run: 01, Epoch: 40, Loss: 0.0001, lr: 0.000343, Train: 0.9904, Valid: 0.9834, Test: 0.9165
Run: 01, Epoch: 41, Loss: 0.0001, lr: 0.000343, Train: 0.9909, Valid: 0.9835, Test: 0.9162
Run: 01, Epoch: 42, Loss: 0.0001, lr: 0.000343, Train: 0.9916, Valid: 0.9838, Test: 0.9165
Run: 01, Epoch: 43, Loss: 0.0001, lr: 0.000343, Train: 0.9925, Valid: 0.9842, Test: 0.9173
Run: 01, Epoch: 44, Loss: 0.0001, lr: 0.000343, Train: 0.9935, Valid: 0.9847, Test: 0.9184
Run: 01, Epoch: 45, Loss: 0.0001, lr: 0.000343, Train: 0.9946, Valid: 0.9851, Test: 0.9199
Run: 01, Epoch: 46, Loss: 0.0001, lr: 0.000240, Train: 0.9955, Valid: 0.9853, Test: 0.9217
Run: 01, Epoch: 47, Loss: 0.0000, lr: 0.000240, Train: 0.9964, Valid: 0.9855, Test: 0.9237
Run: 01, Epoch: 48, Loss: 0.0000, lr: 0.000240, Train: 0.9971, Valid: 0.9857, Test: 0.9256
Run: 01, Epoch: 49, Loss: 0.0000, lr: 0.000240, Train: 0.9975, Valid: 0.9859, Test: 0.9273
Run: 01, Epoch: 50, Loss: 0.0000, lr: 0.000240, Train: 0.9979, Valid: 0.9861, Test: 0.9289
