Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='gin', mlp_layers=2, runs=10, subset='physics')
Run: 01, Epoch: 01, Loss: 0.0202, lr: 0.001000, Train: -3.9536, Valid: -1.7853, Test: -4.5012
Run: 01, Epoch: 02, Loss: 0.0143, lr: 0.001000, Train: -0.2323, Valid: 0.1648, Test: -0.5899
Run: 01, Epoch: 03, Loss: 0.0065, lr: 0.001000, Train: 0.6207, Valid: 0.7174, Test: 0.4428
Run: 01, Epoch: 04, Loss: 0.0028, lr: 0.001000, Train: -0.8935, Valid: -0.4812, Test: -1.1629
Run: 01, Epoch: 05, Loss: 0.0029, lr: 0.001000, Train: -1.9511, Valid: -1.2130, Test: -2.4070
Run: 01, Epoch: 06, Loss: 0.0025, lr: 0.001000, Train: -2.8996, Valid: -1.6642, Test: -3.5554
Run: 01, Epoch: 07, Loss: 0.0018, lr: 0.001000, Train: -3.3419, Valid: -1.7195, Test: -4.1393
Run: 01, Epoch: 08, Loss: 0.0012, lr: 0.001000, Train: -2.9498, Valid: -1.3672, Test: -3.7859
Run: 01, Epoch: 09, Loss: 0.0011, lr: 0.001000, Train: -2.1790, Valid: -0.8811, Test: -2.9497
Run: 01, Epoch: 10, Loss: 0.0010, lr: 0.000700, Train: -1.7488, Valid: -0.6642, Test: -2.5071
Run: 01, Epoch: 11, Loss: 0.0009, lr: 0.000700, Train: -1.6892, Valid: -0.6800, Test: -2.4854
Run: 01, Epoch: 12, Loss: 0.0007, lr: 0.000700, Train: -1.5025, Valid: -0.6167, Test: -2.3056
Run: 01, Epoch: 13, Loss: 0.0007, lr: 0.000700, Train: -1.0530, Valid: -0.3499, Test: -1.7561
Run: 01, Epoch: 14, Loss: 0.0007, lr: 0.000700, Train: -0.5137, Valid: 0.0193, Test: -1.0654
Run: 01, Epoch: 15, Loss: 0.0006, lr: 0.000700, Train: -0.1973, Valid: 0.2603, Test: -0.6385
Run: 01, Epoch: 16, Loss: 0.0006, lr: 0.000490, Train: -0.0569, Valid: 0.3592, Test: -0.4584
