Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='gcn', mlp_layers=2, runs=10, subset='chemistry')
Run: 01, Epoch: 01, Loss: 0.0408, lr: 0.001000, Train: -0.1173, Valid: -0.1981, Test: -0.3792
Run: 01, Epoch: 02, Loss: 0.0174, lr: 0.001000, Train: -0.0667, Valid: -0.1819, Test: -0.3235
Run: 01, Epoch: 03, Loss: 0.0152, lr: 0.001000, Train: 0.2695, Valid: 0.1733, Test: 0.1132
Run: 01, Epoch: 04, Loss: 0.0096, lr: 0.001000, Train: 0.6413, Valid: 0.5871, Test: 0.5757
Run: 01, Epoch: 05, Loss: 0.0055, lr: 0.001000, Train: 0.8710, Valid: 0.8652, Test: 0.8402
Run: 01, Epoch: 06, Loss: 0.0049, lr: 0.001000, Train: 0.9037, Valid: 0.9077, Test: 0.8827
Run: 01, Epoch: 07, Loss: 0.0048, lr: 0.001000, Train: 0.9186, Valid: 0.9226, Test: 0.8898
Run: 01, Epoch: 08, Loss: 0.0040, lr: 0.001000, Train: 0.9361, Valid: 0.9423, Test: 0.8963
Run: 01, Epoch: 09, Loss: 0.0034, lr: 0.001000, Train: 0.9254, Valid: 0.9115, Test: 0.8791
Run: 01, Epoch: 10, Loss: 0.0030, lr: 0.001000, Train: 0.8984, Valid: 0.8529, Test: 0.8477
Run: 01, Epoch: 11, Loss: 0.0027, lr: 0.001000, Train: 0.8781, Valid: 0.8082, Test: 0.8243
Run: 01, Epoch: 12, Loss: 0.0025, lr: 0.001000, Train: 0.8760, Valid: 0.7996, Test: 0.8227
Run: 01, Epoch: 13, Loss: 0.0024, lr: 0.001000, Train: 0.8916, Valid: 0.8309, Test: 0.8402
Run: 01, Epoch: 14, Loss: 0.0023, lr: 0.001000, Train: 0.9167, Valid: 0.8877, Test: 0.8655
Run: 01, Epoch: 15, Loss: 0.0021, lr: 0.000700, Train: 0.9340, Valid: 0.9330, Test: 0.8812
Run: 01, Epoch: 16, Loss: 0.0019, lr: 0.000700, Train: 0.9396, Valid: 0.9623, Test: 0.8844
Run: 01, Epoch: 17, Loss: 0.0016, lr: 0.000700, Train: 0.9290, Valid: 0.9593, Test: 0.8752
Run: 01, Epoch: 18, Loss: 0.0015, lr: 0.000700, Train: 0.9057, Valid: 0.9242, Test: 0.8599
Run: 01, Epoch: 19, Loss: 0.0014, lr: 0.000700, Train: 0.8843, Valid: 0.8819, Test: 0.8491
Run: 01, Epoch: 20, Loss: 0.0013, lr: 0.000700, Train: 0.8831, Valid: 0.8642, Test: 0.8541
Run: 01, Epoch: 21, Loss: 0.0013, lr: 0.000700, Train: 0.9053, Valid: 0.8866, Test: 0.8740
Run: 01, Epoch: 22, Loss: 0.0013, lr: 0.000700, Train: 0.9363, Valid: 0.9272, Test: 0.8980
Run: 01, Epoch: 23, Loss: 0.0013, lr: 0.000490, Train: 0.9555, Valid: 0.9536, Test: 0.9126
Run: 01, Epoch: 24, Loss: 0.0012, lr: 0.000490, Train: 0.9671, Valid: 0.9697, Test: 0.9216
Run: 01, Epoch: 25, Loss: 0.0012, lr: 0.000490, Train: 0.9725, Valid: 0.9769, Test: 0.9262
Run: 01, Epoch: 26, Loss: 0.0012, lr: 0.000490, Train: 0.9745, Valid: 0.9796, Test: 0.9285
Run: 01, Epoch: 27, Loss: 0.0011, lr: 0.000490, Train: 0.9752, Valid: 0.9809, Test: 0.9298
Run: 01, Epoch: 28, Loss: 0.0011, lr: 0.000490, Train: 0.9756, Valid: 0.9824, Test: 0.9304
Run: 01, Epoch: 29, Loss: 0.0010, lr: 0.000490, Train: 0.9758, Valid: 0.9838, Test: 0.9306
Run: 01, Epoch: 30, Loss: 0.0010, lr: 0.000490, Train: 0.9756, Valid: 0.9848, Test: 0.9303
Run: 01, Epoch: 31, Loss: 0.0010, lr: 0.000490, Train: 0.9754, Valid: 0.9854, Test: 0.9301
