Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='trans', mlp_layers=2, runs=10, subset='mathematics')
Run: 01, Epoch: 01, Loss: 0.0508, lr: 0.001000, Train: 0.7894, Valid: 0.7797, Test: 0.7711
Run: 01, Epoch: 02, Loss: 0.0106, lr: 0.001000, Train: 0.8668, Valid: 0.8937, Test: 0.8271
Run: 01, Epoch: 03, Loss: 0.0071, lr: 0.001000, Train: 0.8791, Valid: 0.8656, Test: 0.7769
Run: 01, Epoch: 04, Loss: 0.0093, lr: 0.001000, Train: 0.8462, Valid: 0.8580, Test: 0.7258
Run: 01, Epoch: 05, Loss: 0.0055, lr: 0.001000, Train: 0.8433, Valid: 0.8465, Test: 0.7191
Run: 01, Epoch: 06, Loss: 0.0030, lr: 0.001000, Train: 0.8263, Valid: 0.8262, Test: 0.7125
Run: 01, Epoch: 07, Loss: 0.0025, lr: 0.001000, Train: 0.8199, Valid: 0.8263, Test: 0.7202
Run: 01, Epoch: 08, Loss: 0.0029, lr: 0.001000, Train: 0.8444, Valid: 0.8406, Test: 0.7559
Run: 01, Epoch: 09, Loss: 0.0016, lr: 0.000700, Train: 0.8767, Valid: 0.8585, Test: 0.7899
Run: 01, Epoch: 10, Loss: 0.0013, lr: 0.000700, Train: 0.9073, Valid: 0.8768, Test: 0.8125
Run: 01, Epoch: 11, Loss: 0.0011, lr: 0.000700, Train: 0.9271, Valid: 0.8916, Test: 0.8241
Run: 01, Epoch: 12, Loss: 0.0012, lr: 0.000700, Train: 0.9344, Valid: 0.8988, Test: 0.8277
Run: 01, Epoch: 13, Loss: 0.0012, lr: 0.000700, Train: 0.9342, Valid: 0.8991, Test: 0.8312
Run: 01, Epoch: 14, Loss: 0.0011, lr: 0.000700, Train: 0.9327, Valid: 0.8991, Test: 0.8408
Run: 01, Epoch: 15, Loss: 0.0010, lr: 0.000700, Train: 0.9395, Valid: 0.9084, Test: 0.8616
Run: 01, Epoch: 16, Loss: 0.0009, lr: 0.000700, Train: 0.9531, Valid: 0.9268, Test: 0.8884
Run: 01, Epoch: 17, Loss: 0.0007, lr: 0.000700, Train: 0.9646, Valid: 0.9449, Test: 0.9097
Run: 01, Epoch: 18, Loss: 0.0007, lr: 0.000700, Train: 0.9701, Valid: 0.9555, Test: 0.9199
Run: 01, Epoch: 19, Loss: 0.0008, lr: 0.000700, Train: 0.9717, Valid: 0.9585, Test: 0.9208
Run: 01, Epoch: 20, Loss: 0.0007, lr: 0.000700, Train: 0.9705, Valid: 0.9567, Test: 0.9159
Run: 01, Epoch: 21, Loss: 0.0006, lr: 0.000700, Train: 0.9696, Valid: 0.9539, Test: 0.9087
Run: 01, Epoch: 22, Loss: 0.0005, lr: 0.000700, Train: 0.9701, Valid: 0.9526, Test: 0.9015
Run: 01, Epoch: 23, Loss: 0.0005, lr: 0.000700, Train: 0.9705, Valid: 0.9535, Test: 0.8949
Run: 01, Epoch: 24, Loss: 0.0004, lr: 0.000700, Train: 0.9700, Valid: 0.9556, Test: 0.8901
Run: 01, Epoch: 25, Loss: 0.0004, lr: 0.000700, Train: 0.9698, Valid: 0.9575, Test: 0.8898
Run: 01, Epoch: 26, Loss: 0.0004, lr: 0.000490, Train: 0.9724, Valid: 0.9593, Test: 0.8960
Run: 01, Epoch: 27, Loss: 0.0004, lr: 0.000490, Train: 0.9756, Valid: 0.9604, Test: 0.9044
Run: 01, Epoch: 28, Loss: 0.0004, lr: 0.000490, Train: 0.9791, Valid: 0.9610, Test: 0.9132
Run: 01, Epoch: 29, Loss: 0.0003, lr: 0.000490, Train: 0.9826, Valid: 0.9616, Test: 0.9216
Run: 01, Epoch: 30, Loss: 0.0003, lr: 0.000490, Train: 0.9858, Valid: 0.9624, Test: 0.9283
Run: 01, Epoch: 31, Loss: 0.0003, lr: 0.000490, Train: 0.9881, Valid: 0.9633, Test: 0.9334
Run: 01, Epoch: 32, Loss: 0.0003, lr: 0.000490, Train: 0.9898, Valid: 0.9638, Test: 0.9371
Run: 01, Epoch: 33, Loss: 0.0003, lr: 0.000490, Train: 0.9908, Valid: 0.9640, Test: 0.9395
Run: 01, Epoch: 34, Loss: 0.0003, lr: 0.000490, Train: 0.9915, Valid: 0.9639, Test: 0.9409
Run: 01, Epoch: 35, Loss: 0.0002, lr: 0.000490, Train: 0.9920, Valid: 0.9636, Test: 0.9416
Run: 01, Epoch: 36, Loss: 0.0002, lr: 0.000490, Train: 0.9925, Valid: 0.9629, Test: 0.9419
Run: 01, Epoch: 37, Loss: 0.0002, lr: 0.000490, Train: 0.9929, Valid: 0.9620, Test: 0.9422
Run: 01, Epoch: 38, Loss: 0.0002, lr: 0.000490, Train: 0.9929, Valid: 0.9604, Test: 0.9431
Run: 01, Epoch: 39, Loss: 0.0002, lr: 0.000490, Train: 0.9928, Valid: 0.9581, Test: 0.9448
Run: 01, Epoch: 40, Loss: 0.0002, lr: 0.000343, Train: 0.9929, Valid: 0.9564, Test: 0.9470
Run: 01, Epoch: 41, Loss: 0.0002, lr: 0.000343, Train: 0.9931, Valid: 0.9550, Test: 0.9495
Run: 01, Epoch: 42, Loss: 0.0002, lr: 0.000343, Train: 0.9934, Valid: 0.9541, Test: 0.9518
Run: 01, Epoch: 43, Loss: 0.0002, lr: 0.000343, Train: 0.9939, Valid: 0.9539, Test: 0.9538
Run: 01, Epoch: 44, Loss: 0.0002, lr: 0.000343, Train: 0.9943, Valid: 0.9544, Test: 0.9553
Run: 01, Epoch: 45, Loss: 0.0002, lr: 0.000343, Train: 0.9948, Valid: 0.9553, Test: 0.9560
Run: 01, Epoch: 46, Loss: 0.0002, lr: 0.000240, Train: 0.9952, Valid: 0.9563, Test: 0.9563
Run: 01, Epoch: 47, Loss: 0.0001, lr: 0.000240, Train: 0.9955, Valid: 0.9573, Test: 0.9562
Run: 01, Epoch: 48, Loss: 0.0001, lr: 0.000240, Train: 0.9958, Valid: 0.9581, Test: 0.9559
Run: 01, Epoch: 49, Loss: 0.0001, lr: 0.000240, Train: 0.9960, Valid: 0.9587, Test: 0.9554
Run: 01, Epoch: 50, Loss: 0.0001, lr: 0.000240, Train: 0.9961, Valid: 0.9593, Test: 0.9549
Run: 01, Epoch: 51, Loss: 0.0001, lr: 0.000240, Train: 0.9963, Valid: 0.9596, Test: 0.9545
Run: 01, Epoch: 52, Loss: 0.0001, lr: 0.000168, Train: 0.9965, Valid: 0.9598, Test: 0.9543
Run: 01, Epoch: 53, Loss: 0.0001, lr: 0.000168, Train: 0.9967, Valid: 0.9599, Test: 0.9543
Run: 01, Epoch: 54, Loss: 0.0001, lr: 0.000168, Train: 0.9968, Valid: 0.9599, Test: 0.9544
Run: 01, Epoch: 55, Loss: 0.0001, lr: 0.000168, Train: 0.9969, Valid: 0.9598, Test: 0.9546
Run: 01, Epoch: 56, Loss: 0.0001, lr: 0.000168, Train: 0.9970, Valid: 0.9597, Test: 0.9548
Run: 01, Epoch: 57, Loss: 0.0001, lr: 0.000168, Train: 0.9971, Valid: 0.9596, Test: 0.9550
Run: 01, Epoch: 58, Loss: 0.0001, lr: 0.000118, Train: 0.9972, Valid: 0.9596, Test: 0.9552
Run: 01, Epoch: 59, Loss: 0.0001, lr: 0.000118, Train: 0.9973, Valid: 0.9596, Test: 0.9554
Run: 01, Epoch: 60, Loss: 0.0001, lr: 0.000118, Train: 0.9973, Valid: 0.9597, Test: 0.9555
Run: 01, Epoch: 61, Loss: 0.0001, lr: 0.000118, Train: 0.9973, Valid: 0.9599, Test: 0.9556
Run: 01, Epoch: 62, Loss: 0.0001, lr: 0.000118, Train: 0.9974, Valid: 0.9600, Test: 0.9557
Run: 01, Epoch: 63, Loss: 0.0001, lr: 0.000118, Train: 0.9974, Valid: 0.9602, Test: 0.9558
Run: 01, Epoch: 64, Loss: 0.0001, lr: 0.000082, Train: 0.9975, Valid: 0.9604, Test: 0.9559
Run: 01, Epoch: 65, Loss: 0.0001, lr: 0.000082, Train: 0.9975, Valid: 0.9607, Test: 0.9559
Run: 01, Epoch: 66, Loss: 0.0001, lr: 0.000082, Train: 0.9975, Valid: 0.9609, Test: 0.9560
Run: 01, Epoch: 67, Loss: 0.0001, lr: 0.000082, Train: 0.9976, Valid: 0.9610, Test: 0.9560
Run: 01, Epoch: 68, Loss: 0.0001, lr: 0.000082, Train: 0.9976, Valid: 0.9612, Test: 0.9561
Run: 01, Epoch: 69, Loss: 0.0001, lr: 0.000082, Train: 0.9976, Valid: 0.9613, Test: 0.9561
Run: 01, Epoch: 70, Loss: 0.0001, lr: 0.000058, Train: 0.9977, Valid: 0.9614, Test: 0.9561
Run: 01, Epoch: 71, Loss: 0.0001, lr: 0.000058, Train: 0.9977, Valid: 0.9615, Test: 0.9561
Run: 01, Epoch: 72, Loss: 0.0001, lr: 0.000058, Train: 0.9977, Valid: 0.9616, Test: 0.9561
Run: 01, Epoch: 73, Loss: 0.0001, lr: 0.000058, Train: 0.9978, Valid: 0.9616, Test: 0.9561
Run: 01, Epoch: 74, Loss: 0.0001, lr: 0.000058, Train: 0.9978, Valid: 0.9616, Test: 0.9561
Run: 01, Epoch: 75, Loss: 0.0001, lr: 0.000058, Train: 0.9978, Valid: 0.9617, Test: 0.9561
Run: 01, Epoch: 76, Loss: 0.0001, lr: 0.000040, Train: 0.9978, Valid: 0.9617, Test: 0.9561
Run: 01, Epoch: 77, Loss: 0.0001, lr: 0.000040, Train: 0.9978, Valid: 0.9617, Test: 0.9561
Run: 01, Epoch: 78, Loss: 0.0001, lr: 0.000040, Train: 0.9978, Valid: 0.9617, Test: 0.9560
Run: 01, Epoch: 79, Loss: 0.0001, lr: 0.000040, Train: 0.9979, Valid: 0.9617, Test: 0.9560
Run: 01, Epoch: 80, Loss: 0.0001, lr: 0.000040, Train: 0.9979, Valid: 0.9617, Test: 0.9560
Run: 01, Epoch: 81, Loss: 0.0001, lr: 0.000040, Train: 0.9979, Valid: 0.9617, Test: 0.9560
Run: 01, Epoch: 82, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9560
Run: 01, Epoch: 83, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9560
Run: 01, Epoch: 84, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 85, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 86, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 87, Loss: 0.0001, lr: 0.000028, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 88, Loss: 0.0001, lr: 0.000020, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 89, Loss: 0.0001, lr: 0.000020, Train: 0.9979, Valid: 0.9618, Test: 0.9559
Run: 01, Epoch: 90, Loss: 0.0001, lr: 0.000020, Train: 0.9979, Valid: 0.9619, Test: 0.9559
Run: 01, Epoch: 91, Loss: 0.0001, lr: 0.000020, Train: 0.9980, Valid: 0.9619, Test: 0.9559
Run: 01, Epoch: 92, Loss: 0.0001, lr: 0.000020, Train: 0.9980, Valid: 0.9619, Test: 0.9559
Run: 01, Epoch: 93, Loss: 0.0001, lr: 0.000020, Train: 0.9980, Valid: 0.9619, Test: 0.9559
Run: 01, Epoch: 94, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9620, Test: 0.9559
Run: 01, Epoch: 95, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9620, Test: 0.9559
Run: 01, Epoch: 96, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9620, Test: 0.9559
Run: 01, Epoch: 97, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9620, Test: 0.9559
Run: 01, Epoch: 98, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9621, Test: 0.9559
Run: 01, Epoch: 99, Loss: 0.0001, lr: 0.000014, Train: 0.9980, Valid: 0.9621, Test: 0.9559
Run: 01, Epoch: 100, Loss: 0.0001, lr: 0.000010, Train: 0.9980, Valid: 0.9621, Test: 0.9559
Run 01:
Highest Train: 1.00
Highest Valid: 0.96
  Final Train: 0.99
   Final Test: 0.94
Run: 02, Epoch: 01, Loss: 0.0673, lr: 0.001000, Train: 0.6445, Valid: 0.6104, Test: 0.6711
Run: 02, Epoch: 02, Loss: 0.0074, lr: 0.001000, Train: 0.7062, Valid: 0.5990, Test: 0.7641
Run: 02, Epoch: 03, Loss: 0.0084, lr: 0.001000, Train: 0.5629, Valid: 0.4966, Test: 0.5279
Run: 02, Epoch: 04, Loss: 0.0061, lr: 0.001000, Train: 0.5494, Valid: 0.4519, Test: 0.5573
Run: 02, Epoch: 05, Loss: 0.0032, lr: 0.001000, Train: 0.6206, Valid: 0.5086, Test: 0.6955
Run: 02, Epoch: 06, Loss: 0.0031, lr: 0.001000, Train: 0.5693, Valid: 0.4521, Test: 0.6394
Run: 02, Epoch: 07, Loss: 0.0018, lr: 0.001000, Train: 0.4764, Valid: 0.3186, Test: 0.4680
Run: 02, Epoch: 08, Loss: 0.0022, lr: 0.000700, Train: 0.4931, Valid: 0.3237, Test: 0.4829
Run: 02, Epoch: 09, Loss: 0.0018, lr: 0.000700, Train: 0.5492, Valid: 0.3796, Test: 0.5849
Run: 02, Epoch: 10, Loss: 0.0011, lr: 0.000700, Train: 0.6005, Valid: 0.4302, Test: 0.6696
Run: 02, Epoch: 11, Loss: 0.0012, lr: 0.000700, Train: 0.6311, Valid: 0.4701, Test: 0.7033
Run: 02, Epoch: 12, Loss: 0.0014, lr: 0.000700, Train: 0.6576, Valid: 0.5113, Test: 0.7152
Run: 02, Epoch: 13, Loss: 0.0011, lr: 0.000700, Train: 0.6765, Valid: 0.5389, Test: 0.7009
Run: 02, Epoch: 14, Loss: 0.0009, lr: 0.000490, Train: 0.7012, Valid: 0.5708, Test: 0.7010
Run: 02, Epoch: 15, Loss: 0.0008, lr: 0.000490, Train: 0.7235, Valid: 0.5960, Test: 0.7132
Run: 02, Epoch: 16, Loss: 0.0008, lr: 0.000490, Train: 0.7461, Valid: 0.6150, Test: 0.7388
Run: 02, Epoch: 17, Loss: 0.0008, lr: 0.000490, Train: 0.8455, Valid: 0.7682, Test: 0.8429
Run: 02, Epoch: 18, Loss: 0.0006, lr: 0.000490, Train: 0.9110, Valid: 0.8662, Test: 0.9065
Run: 02, Epoch: 19, Loss: 0.0006, lr: 0.000490, Train: 0.9481, Valid: 0.9183, Test: 0.9372
Run: 02, Epoch: 20, Loss: 0.0006, lr: 0.000490, Train: 0.9672, Valid: 0.9439, Test: 0.9485
Run: 02, Epoch: 21, Loss: 0.0005, lr: 0.000490, Train: 0.9764, Valid: 0.9559, Test: 0.9496
Run: 02, Epoch: 22, Loss: 0.0005, lr: 0.000490, Train: 0.9798, Valid: 0.9604, Test: 0.9449
Run: 02, Epoch: 23, Loss: 0.0005, lr: 0.000490, Train: 0.9800, Valid: 0.9604, Test: 0.9371
Run: 02, Epoch: 24, Loss: 0.0004, lr: 0.000490, Train: 0.9795, Valid: 0.9593, Test: 0.9307
Run: 02, Epoch: 25, Loss: 0.0004, lr: 0.000490, Train: 0.9795, Valid: 0.9576, Test: 0.9282
Run: 02, Epoch: 26, Loss: 0.0004, lr: 0.000490, Train: 0.9801, Valid: 0.9552, Test: 0.9294
Run: 02, Epoch: 27, Loss: 0.0003, lr: 0.000490, Train: 0.9815, Valid: 0.9542, Test: 0.9324
Run: 02, Epoch: 28, Loss: 0.0003, lr: 0.000490, Train: 0.9838, Valid: 0.9563, Test: 0.9357
Run: 02, Epoch: 29, Loss: 0.0003, lr: 0.000343, Train: 0.9863, Valid: 0.9595, Test: 0.9373
Run: 02, Epoch: 30, Loss: 0.0003, lr: 0.000343, Train: 0.9886, Valid: 0.9621, Test: 0.9374
Run: 02, Epoch: 31, Loss: 0.0003, lr: 0.000343, Train: 0.9901, Valid: 0.9632, Test: 0.9361
Run: 02, Epoch: 32, Loss: 0.0003, lr: 0.000343, Train: 0.9908, Valid: 0.9632, Test: 0.9342
Run: 02, Epoch: 33, Loss: 0.0003, lr: 0.000343, Train: 0.9914, Valid: 0.9629, Test: 0.9331
Run: 02, Epoch: 34, Loss: 0.0003, lr: 0.000343, Train: 0.9920, Valid: 0.9628, Test: 0.9333
Run: 02, Epoch: 35, Loss: 0.0002, lr: 0.000343, Train: 0.9926, Valid: 0.9623, Test: 0.9342
Run: 02, Epoch: 36, Loss: 0.0002, lr: 0.000343, Train: 0.9932, Valid: 0.9614, Test: 0.9348
Run: 02, Epoch: 37, Loss: 0.0002, lr: 0.000343, Train: 0.9936, Valid: 0.9608, Test: 0.9347
Run: 02, Epoch: 38, Loss: 0.0002, lr: 0.000240, Train: 0.9940, Valid: 0.9612, Test: 0.9343
Run: 02, Epoch: 39, Loss: 0.0002, lr: 0.000240, Train: 0.9946, Valid: 0.9623, Test: 0.9336
Run: 02, Epoch: 40, Loss: 0.0002, lr: 0.000240, Train: 0.9951, Valid: 0.9636, Test: 0.9325
